# Daggerfall N per-frame log -- one line per PRESENTED frame.
# No readback, no settle, no cooldown: this instrument cannot
# quiet the thing it is pointed at. Between-frames motion is
# arithmetic on adjacent lines.
# frame dt_ms game_s speed fov_y eye_x eye_y eye_z yaw pitch
# DECIMATED 1:10 from the raw DFN_FRAME_LOG (the run presented ~1150 frames/s,
# so this keeps ~115 samples per second against a 60 Hz simulation tick --
# every tick is still sampled about twice, and the quantity claimed from this
# file is a SUSTAINED DISPLACEMENT (mm of eye travel) plus the SHAPE of a
# 0.15 s ramp, neither of which decimation can hide. It is NOT a per-frame
# meander like docs/FINDING_RUN_SMEAR.md, where every frame had to be kept.
410 0.6647 866.466776 0.000000 1.30900002 128.000000 21.725428 127.900047 0.000000 0.000000
420 0.6225 866.498736 0.000000 1.30900002 128.000000 21.725428 127.900047 0.000000 0.000000
430 1.1790 866.515135 0.000000 1.30900002 128.000000 21.725430 127.900047 0.000000 0.000000
440 1.6203 866.524140 0.000000 1.30900002 128.000000 21.725428 127.900055 0.000000 0.000000
450 0.8434 866.532554 0.000000 1.30900002 128.000000 21.725428 127.900047 0.000000 0.000000
460 0.7740 866.541261 0.000000 1.30900002 128.000000 21.725428 127.900040 0.000000 0.000000
470 0.8249 866.549935 0.000000 1.30900002 128.000000 21.725428 127.900047 0.000000 0.000000
480 0.8190 866.558733 0.000000 1.30900002 128.000000 21.725428 127.900047 0.000000 0.000000
490 0.8453 866.567245 0.000000 1.30900002 128.000000 21.725428 127.900047 0.000000 0.000000
500 0.7580 866.576003 0.000000 1.30900002 128.000000 21.725428 127.900040 0.000000 0.000000
510 0.8590 866.584716 0.000000 1.30900002 128.000000 21.725428 127.900047 0.000000 0.000000
520 0.8650 866.593436 0.000000 1.30900002 128.000000 21.725428 127.900047 0.000000 0.000000
530 0.6428 866.601874 0.000000 1.30900002 128.000000 21.725428 127.900047 0.000000 0.000000
540 0.8646 866.610430 0.000000 1.30900002 128.000000 21.725428 127.900040 0.000000 0.000000
550 0.7531 866.618874 0.000000 1.30900002 128.000000 21.725428 127.900047 0.000000 0.000000
560 0.7455 866.627503 0.000000 1.30900002 128.000000 21.725428 127.900047 0.000000 0.000000
570 0.8755 866.636226 0.000000 1.30900002 128.000000 21.725426 127.900040 0.000000 0.000000
580 0.7252 866.644736 0.000000 1.30900002 128.000000 21.725428 127.900047 0.000000 0.000000
590 0.8681 866.653672 0.000000 1.30900002 128.000000 21.725428 127.900055 0.000000 0.000000
600 0.8947 866.662321 0.000000 1.30900002 128.000000 21.725428 127.900055 0.000000 0.000000
610 0.8665 866.670683 0.000000 1.30900002 128.000000 21.725428 127.900047 0.000000 0.000000
620 0.8490 866.679323 0.000000 1.30900002 128.000000 21.725428 127.900047 0.000000 0.000000
630 0.8113 866.687890 0.000000 1.30900002 128.000000 21.725430 127.900055 0.000000 0.000000
640 0.7000 866.696339 0.000000 1.30900002 128.000000 21.725426 127.900047 0.000000 0.000000
650 0.6517 866.705205 0.000000 1.30900002 128.000000 21.725428 127.900055 0.000000 0.000000
660 0.8940 866.713795 0.000000 1.30900002 128.000000 21.725428 127.900047 0.000000 0.000000
670 1.4180 866.723239 0.000000 1.30900002 128.000000 21.725426 127.900040 0.000000 0.000000
680 0.8799 866.732025 0.000000 1.30900002 128.000000 21.725428 127.900047 0.000000 0.000000
690 0.8622 866.740530 0.000000 1.30900002 128.000000 21.725428 127.900047 0.000000 0.000000
700 0.6669 866.748993 0.000000 1.30900002 128.000000 21.725428 127.900047 0.000000 0.000000
710 0.7155 866.757608 0.000000 1.30900002 128.000000 21.725428 127.900047 0.000000 0.000000
